xml_path,image_path,gt_text,pred_text,gt_bbox,pred_bbox,iou,det_conf,text_conf,bbox_match,text_exact,e2e_exact,cer
data_prepared/indian_lp\CG6.xml,data_prepared/indian_lp\CG6.jpg,CG22AB1111,CG22AB1111,"[116, 118, 161, 129]","[111, 116, 165, 130]",0.654762,0.824457,0.953491,1,1,1,0.0
data_prepared/indian_lp\CG7.xml,data_prepared/indian_lp\CG7.jpg,CG08K2057,,"[76, 372, 165, 390]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\CG7.xml,data_prepared/indian_lp\CG7.jpg,,CG08K2057,,"[67, 365, 174, 397]",0.0,0.786923,0.956634,0,0,0,
data_prepared/indian_lp\CG8.xml,data_prepared/indian_lp\CG8.jpg,CG04H5060,CG04H5060,"[90, 171, 181, 194]","[81, 169, 190, 197]",0.68578,0.823141,0.958393,1,1,1,0.0
data_prepared/indian_lp\CG9.xml,data_prepared/indian_lp\CG9.jpg,CG04HC4887,CG04HC4887,"[86, 196, 182, 220]","[75, 192, 194, 226]",0.569451,0.823039,0.952991,1,1,1,0.0
data_prepared/indian_lp\CH1.xml,data_prepared/indian_lp\CH1.jpg,CH01BQ5604,CH01BQ5604,"[34, 132, 69, 145]","[30, 129, 70, 146]",0.669118,0.792056,0.962478,1,1,1,0.0
data_prepared/indian_lp\CH10.xml,data_prepared/indian_lp\CH10.jpg,CH01AB4559,CH01AB4559,"[81, 301, 175, 321]","[89, 296, 183, 328]",0.542929,0.764549,0.954056,1,1,1,0.0
data_prepared/indian_lp\CH2.xml,data_prepared/indian_lp\CH2.jpg,CH01BL3528,CH01BL3528,"[109, 140, 189, 160]","[101, 137, 196, 163]",0.647773,0.848021,0.955909,1,1,1,0.0
data_prepared/indian_lp\CH3.xml,data_prepared/indian_lp\CH3.jpg,CH03K7672,CH03K7672,"[55, 270, 144, 291]","[46, 264, 153, 297]",0.529312,0.834265,0.942415,1,1,1,0.0
data_prepared/indian_lp\CH4.xml,data_prepared/indian_lp\CH4.jpg,CH01AX9090,CH01AX9090,"[96, 192, 192, 218]","[85, 186, 202, 222]",0.592593,0.84994,0.954948,1,1,1,0.0
data_prepared/indian_lp\CH5.xml,data_prepared/indian_lp\CH5.jpg,CH01AP4538,,"[112, 171, 178, 185]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\CH5.xml,data_prepared/indian_lp\CH5.jpg,,CH01AP4538,,"[105, 164, 186, 188]",0.0,0.838286,0.960398,0,0,0,
data_prepared/indian_lp\CH6.xml,data_prepared/indian_lp\CH6.jpg,CH01AZ2642,CH01AZ2642,"[108, 149, 178, 166]","[101, 145, 185, 170]",0.566667,0.845213,0.954455,1,1,1,0.0
data_prepared/indian_lp\CH7.xml,data_prepared/indian_lp\CH7.jpg,CH01AL4920,CH01AL4920,"[96, 160, 204, 186]","[83, 154, 217, 190]",0.58209,0.868161,0.956364,1,1,1,0.0
data_prepared/indian_lp\CH8.xml,data_prepared/indian_lp\CH8.jpg,CH01A09331,CH01A09331,"[59, 184, 140, 201]","[51, 177, 148, 204]",0.525773,0.809662,0.952218,1,1,1,0.0
data_prepared/indian_lp\CH9.xml,data_prepared/indian_lp\CH9.jpg,CH01AF1382,CH01AF1382,"[108, 105, 162, 118]","[103, 102, 167, 120]",0.609375,0.842059,0.958084,1,1,1,0.0
data_prepared/indian_lp\DL1.xml,data_prepared/indian_lp\DL1.jpg,DL6CJ8404,,"[89, 235, 176, 255]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL1.xml,data_prepared/indian_lp\DL1.jpg,,DL6CJ8404,,"[79, 229, 188, 261]",0.0,0.81272,0.956536,0,0,0,
data_prepared/indian_lp\DL10.xml,data_prepared/indian_lp\DL10.jpg,DL9CAE1359,,"[98, 215, 161, 228]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL10.xml,data_prepared/indian_lp\DL10.jpg,,DL9CAE1359,,"[91, 209, 167, 233]",0.0,0.812733,0.910963,0,0,0,
data_prepared/indian_lp\DL11.xml,data_prepared/indian_lp\DL11.jpg,DL9CAP8884,DL9CAP8884,"[90, 219, 180, 241]","[80, 213, 190, 246]",0.545455,0.834797,0.96199,1,1,1,0.0
data_prepared/indian_lp\DL12.xml,data_prepared/indian_lp\DL12.jpg,DL5CH7599,DL5CH7599,"[101, 229, 185, 251]","[90, 226, 192, 254]",0.647059,0.825222,0.96315,1,1,1,0.0
data_prepared/indian_lp\DL13.xml,data_prepared/indian_lp\DL13.jpg,DL12CJ9823,DL12CJ9823,"[94, 235, 175, 254]","[85, 230, 183, 258]",0.56086,0.827128,0.957434,1,1,1,0.0
data_prepared/indian_lp\DL14.xml,data_prepared/indian_lp\DL14.jpg,DL9CAU4743,DL9CAU4743,"[89, 217, 165, 235]","[79, 212, 173, 239]",0.539007,0.826422,0.96076,1,1,1,0.0
data_prepared/indian_lp\DL15.xml,data_prepared/indian_lp\DL15.jpg,DL8CZ7230,DL8CZ7230,"[164, 162, 226, 189]","[157, 158, 230, 195]",0.61977,0.826036,0.93913,1,1,1,0.0
data_prepared/indian_lp\DL16.xml,data_prepared/indian_lp\DL16.jpg,DL9CAV1739,,"[91, 227, 167, 244]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL16.xml,data_prepared/indian_lp\DL16.jpg,,DL9CAV1739,,"[82, 220, 175, 252]",0.0,0.817764,0.964693,0,0,0,
data_prepared/indian_lp\DL18.xml,data_prepared/indian_lp\DL18.jpg,DL1CS8739,DL1CS8739,"[98, 217, 167, 233]","[91, 211, 174, 237]",0.511585,0.824532,0.961511,1,1,1,0.0
data_prepared/indian_lp\DL19.xml,data_prepared/indian_lp\DL19.jpg,DL1CT2782,DL1CT2782,"[102, 162, 181, 177]","[94, 157, 191, 181]",0.509021,0.847635,0.96285,1,1,1,0.0
data_prepared/indian_lp\DL2.xml,data_prepared/indian_lp\DL2.jpg,DL6CR7002,DL6CR7002,"[96, 114, 171, 131]","[90, 109, 179, 135]",0.550994,0.840118,0.971655,1,1,1,0.0
data_prepared/indian_lp\DL20.xml,data_prepared/indian_lp\DL20.jpg,DL12CL2555,DL12CL2555,"[107, 115, 175, 130]","[101, 111, 181, 132]",0.607143,0.838796,0.952217,1,1,1,0.0
data_prepared/indian_lp\DL21.xml,data_prepared/indian_lp\DL21.jpg,DL12CS7886,,"[95, 242, 185, 260]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL21.xml,data_prepared/indian_lp\DL21.jpg,,DL12CS7886,,"[86, 235, 193, 267]",0.0,0.832355,0.95165,0,0,0,
data_prepared/indian_lp\DL22.xml,data_prepared/indian_lp\DL22.jpg,DL6CL0457,DL6CL0457,"[104, 230, 168, 245]","[98, 225, 174, 250]",0.505263,0.815703,0.964748,1,1,1,0.0
data_prepared/indian_lp\DL23.xml,data_prepared/indian_lp\DL23.jpg,DL2CAX2886,DL2CAX2886,"[75, 256, 186, 287]","[62, 249, 199, 292]",0.584111,0.82961,0.959804,1,1,1,0.0
data_prepared/indian_lp\DL24.xml,data_prepared/indian_lp\DL24.jpg,DL3CCK8019,,"[94, 237, 178, 253]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL24.xml,data_prepared/indian_lp\DL24.jpg,,DL3CCK8019,,"[81, 228, 189, 260]",0.0,0.814604,0.925247,0,0,0,
data_prepared/indian_lp\DL25.xml,data_prepared/indian_lp\DL25.jpg,DL9C0S1537,DL9CCS1537,"[123, 148, 183, 169]","[117, 145, 190, 171]",0.663857,0.82443,0.857854,1,0,0,0.1
data_prepared/indian_lp\DL26.xml,data_prepared/indian_lp\DL26.jpg,DL11CA4900,DL11CA4900,"[90, 285, 193, 308]","[78, 279, 204, 315]",0.522266,0.83866,0.959506,1,1,1,0.0
data_prepared/indian_lp\DL27.xml,data_prepared/indian_lp\DL27.jpg,DL10CA0986,DL10CA0986,"[93, 373, 192, 401]","[83, 366, 203, 405]",0.592308,0.816202,0.955209,1,1,1,0.0
data_prepared/indian_lp\DL28.xml,data_prepared/indian_lp\DL28.jpg,DL40NA7238,DL40NA7238,"[103, 259, 170, 277]","[95, 254, 175, 282]",0.538393,0.820823,0.943761,1,1,1,0.0
data_prepared/indian_lp\DL29.xml,data_prepared/indian_lp\DL29.jpg,DL8CAL4134,DL8CAL4134,"[103, 276, 177, 300]","[95, 271, 185, 305]",0.580392,0.819497,0.959653,1,1,1,0.0
data_prepared/indian_lp\DL3.xml,data_prepared/indian_lp\DL3.jpg,DL8CAU6883,DL8CAU6883,"[118, 290, 190, 307]","[112, 284, 196, 312]",0.520408,0.812695,0.961313,1,1,1,0.0
data_prepared/indian_lp\DL30.xml,data_prepared/indian_lp\DL30.jpg,DL10C05520,DL10C05520,"[169, 207, 221, 229]","[162, 201, 227, 233]",0.55,0.802639,0.968897,1,1,1,0.0
data_prepared/indian_lp\DL31.xml,data_prepared/indian_lp\DL31.jpg,DL8CNA1596,DL8CNM9986,"[202, 226, 248, 245]","[201, 222, 252, 247]",0.68549,0.75968,0.701092,1,0,0,0.4
data_prepared/indian_lp\DL32.xml,data_prepared/indian_lp\DL32.jpg,DL2CAR0108,DL2CAR0108,"[114, 151, 167, 164]","[108, 146, 172, 167]",0.512649,0.797766,0.955464,1,1,1,0.0
data_prepared/indian_lp\DL33.xml,data_prepared/indian_lp\DL33.jpg,DL4CNA7231,DL4CNA7231,"[94, 272, 168, 291]","[86, 267, 174, 295]",0.570617,0.838475,0.960585,1,1,1,0.0
data_prepared/indian_lp\DL34.xml,data_prepared/indian_lp\DL34.jpg,DL8CNA5085,DL8CNA5085,"[159, 144, 213, 173]","[152, 140, 220, 178]",0.606037,0.836317,0.956665,1,1,1,0.0
data_prepared/indian_lp\DL35.xml,data_prepared/indian_lp\DL35.jpg,DL3CBS5881,,"[78, 306, 155, 324]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL35.xml,data_prepared/indian_lp\DL35.jpg,,DL3CBS5881,,"[69, 300, 162, 331]",0.0,0.822497,0.960989,0,0,0,
data_prepared/indian_lp\DL38.xml,data_prepared/indian_lp\DL38.jpg,DL4CAQ3231,DL4CAQ3231,"[101, 145, 166, 160]","[93, 140, 173, 163]",0.529891,0.836126,0.936078,1,1,1,0.0
data_prepared/indian_lp\DL4.xml,data_prepared/indian_lp\DL4.jpg,DL9CAU5573,DL9CAU5573,"[90, 228, 171, 246]","[82, 223, 179, 251]",0.536819,0.82482,0.966766,1,1,1,0.0
data_prepared/indian_lp\DL5.xml,data_prepared/indian_lp\DL5.jpg,DL12CN8660,DL12CN8660,"[80, 278, 182, 300]","[70, 270, 192, 305]",0.525527,0.841447,0.963819,1,1,1,0.0
data_prepared/indian_lp\DL6.xml,data_prepared/indian_lp\DL6.jpg,DL4CAM9066,,"[90, 201, 178, 222]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DL6.xml,data_prepared/indian_lp\DL6.jpg,,DL4CAM9066,,"[79, 195, 189, 231]",0.0,0.834974,0.959033,0,0,0,
data_prepared/indian_lp\DL7.xml,data_prepared/indian_lp\DL7.jpg,DL12CK8643,DL12CK8643,"[98, 214, 170, 230]","[90, 209, 178, 234]",0.523636,0.822656,0.956599,1,1,1,0.0
data_prepared/indian_lp\DL8.xml,data_prepared/indian_lp\DL8.jpg,DL10CH1252,DL10CH1252,"[118, 147, 176, 161]","[112, 142, 182, 164]",0.527273,0.835652,0.934861,1,1,1,0.0
data_prepared/indian_lp\DL9.xml,data_prepared/indian_lp\DL9.jpg,DL2CH8634,DL2CH8634,"[94, 96, 147, 108]","[89, 93, 153, 110]",0.584559,0.846434,0.97306,1,1,1,0.0
data_prepared/indian_lp\DN1.xml,data_prepared/indian_lp\DN1.jpg,DN09H2191,DN09H2191,"[95, 208, 174, 225]","[87, 204, 180, 228]",0.601703,0.809791,0.959402,1,1,1,0.0
data_prepared/indian_lp\DN2.xml,data_prepared/indian_lp\DN2.jpg,DN09J1548,DN09J1548,"[102, 107, 148, 116]","[97, 103, 152, 118]",0.501818,0.816992,0.934564,1,1,1,0.0
data_prepared/indian_lp\DN3.xml,data_prepared/indian_lp\DN3.jpg,DN09H0968,DN09H0968,"[71, 247, 189, 274]","[55, 241, 202, 279]",0.570354,0.832297,0.967971,1,1,1,0.0
data_prepared/indian_lp\DN4.xml,data_prepared/indian_lp\DN4.jpg,DN09J0032,DN09J0032,"[91, 206, 182, 228]","[81, 199, 192, 234]",0.515315,0.803063,0.960434,1,1,1,0.0
data_prepared/indian_lp\DN5.xml,data_prepared/indian_lp\DN5.jpg,DN09D2724,,"[77, 302, 178, 323]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DN5.xml,data_prepared/indian_lp\DN5.jpg,,DN09D2724,,"[66, 292, 187, 336]",0.0,0.811485,0.941103,0,0,0,
data_prepared/indian_lp\DN6.xml,data_prepared/indian_lp\DN6.jpg,DN0901438,DN09D1438,"[74, 70, 130, 83]","[68, 65, 136, 86]",0.509804,0.831048,0.913077,1,0,0,0.111111
data_prepared/indian_lp\DN7.xml,data_prepared/indian_lp\DN7.jpg,DN0909704,,"[106, 362, 179, 381]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\DN7.xml,data_prepared/indian_lp\DN7.jpg,,DN0909704,,"[99, 355, 186, 387]",0.0,0.80248,0.939202,0,0,0,
data_prepared/indian_lp\DN8.xml,data_prepared/indian_lp\DN8.jpg,DN09C0868,DN09C0868,"[55, 268, 133, 291]","[47, 263, 140, 296]",0.584555,0.813234,0.96772,1,1,1,0.0
data_prepared/indian_lp\GA1.xml,data_prepared/indian_lp\GA1.jpg,GA03R9230,GA03R9230,"[129, 207, 177, 224]","[124, 202, 182, 228]",0.541114,0.815205,0.955895,1,1,1,0.0
data_prepared/indian_lp\GA10.xml,data_prepared/indian_lp\GA10.jpg,GA01R6315,GA41R6315,"[86, 170, 157, 203]","[78, 168, 161, 207]",0.723818,0.821876,0.922339,1,0,0,0.111111
data_prepared/indian_lp\GA11.xml,data_prepared/indian_lp\GA11.jpg,GA03P2839,GA03P2839,"[46, 330, 95, 359]","[43, 327, 98, 365]",0.679904,0.785615,0.935067,1,1,1,0.0
data_prepared/indian_lp\GA12.xml,data_prepared/indian_lp\GA12.jpg,GA03Y9512,GA03Y9512,"[99, 185, 170, 205]","[90, 181, 178, 208]",0.597643,0.826003,0.957514,1,1,1,0.0
data_prepared/indian_lp\GA13.xml,data_prepared/indian_lp\GA13.jpg,GA07K6090,GA07K6090,"[163, 153, 217, 171]","[157, 150, 222, 173]",0.650167,0.818296,0.930718,1,1,1,0.0
data_prepared/indian_lp\GA2.xml,data_prepared/indian_lp\GA2.jpg,GA08M0184,GA08M0184,"[99, 299, 200, 328]","[89, 293, 208, 332]",0.631114,0.822423,0.89195,1,1,1,0.0
data_prepared/indian_lp\GA3.xml,data_prepared/indian_lp\GA3.jpg,GA01S5594,,"[106, 274, 164, 287]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\GA3.xml,data_prepared/indian_lp\GA3.jpg,,GA01S5594,,"[100, 268, 170, 293]",0.0,0.801904,0.902824,0,0,0,
data_prepared/indian_lp\GA4.xml,data_prepared/indian_lp\GA4.jpg,GA01C2098,GA01C30,"[119, 252, 227, 307]","[105, 244, 239, 318]",0.599032,0.844886,0.791164,1,0,0,0.333333
data_prepared/indian_lp\GA5.xml,data_prepared/indian_lp\GA5.jpg,GA01E5947,GA01E5947,"[100, 155, 187, 172]","[92, 150, 195, 177]",0.531823,0.851177,0.959126,1,1,1,0.0
data_prepared/indian_lp\GA6.xml,data_prepared/indian_lp\GA6.jpg,GA02J2129,,"[95, 343, 185, 362]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\GA6.xml,data_prepared/indian_lp\GA6.jpg,,GA02J2229,,"[86, 335, 194, 372]",0.0,0.79606,0.905648,0,0,0,
data_prepared/indian_lp\GA7.xml,data_prepared/indian_lp\GA7.jpg,GA07K7150,GA07K7150,"[46, 109, 104, 127]","[41, 104, 111, 132]",0.532653,0.82879,0.942151,1,1,1,0.0
data_prepared/indian_lp\GA8.xml,data_prepared/indian_lp\GA8.jpg,GA05B5077,GA05B5077,"[141, 57, 208, 92]","[133, 53, 215, 97]",0.649945,0.874563,0.954179,1,1,1,0.0
data_prepared/indian_lp\GA9.xml,data_prepared/indian_lp\GA9.jpg,GA06E3855,GA06E3855,"[93, 251, 167, 269]","[83, 246, 175, 273]",0.536232,0.807514,0.96025,1,1,1,0.0
data_prepared/indian_lp\GJ1.xml,data_prepared/indian_lp\GJ1.jpg,GJ7AG4373,GJ7AG4373,"[42, 286, 106, 321]","[35, 281, 113, 330]",0.586081,0.812612,0.967372,1,1,1,0.0
data_prepared/indian_lp\GJ10.xml,data_prepared/indian_lp\GJ10.jpg,GJ01RA8370,GJ01RA8370,"[117, 149, 164, 160]","[110, 146, 169, 162]",0.547669,0.828893,0.97163,1,1,1,0.0
data_prepared/indian_lp\GJ11.xml,data_prepared/indian_lp\GJ11.jpg,GJ06HS1855,GJ06HS1855,"[90, 241, 196, 273]","[80, 235, 207, 280]",0.593526,0.785919,0.965795,1,1,1,0.0
data_prepared/indian_lp\GJ12.xml,data_prepared/indian_lp\GJ12.jpg,GJ06PA0097,GJ06PA0097,"[101, 136, 173, 154]","[95, 133, 179, 157]",0.642857,0.851645,0.956338,1,1,1,0.0
data_prepared/indian_lp\GJ13.xml,data_prepared/indian_lp\GJ13.jpg,GJ06KP8508,GJ06KP8508,"[94, 143, 180, 163]","[85, 139, 189, 166]",0.612536,0.856006,0.959935,1,1,1,0.0
data_prepared/indian_lp\GJ14.xml,data_prepared/indian_lp\GJ14.jpg,GJ06DG9355,,"[100, 151, 171, 165]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\GJ14.xml,data_prepared/indian_lp\GJ14.jpg,,GJ06DG9355,,"[92, 145, 179, 170]",0.0,0.844522,0.946006,0,0,0,
data_prepared/indian_lp\GJ15.xml,data_prepared/indian_lp\GJ15.jpg,GJ01HS1902,GJ01HS1902,"[104, 148, 164, 163]","[98, 143, 171, 165]",0.560399,0.835632,0.960275,1,1,1,0.0
data_prepared/indian_lp\GJ16.xml,data_prepared/indian_lp\GJ16.jpg,GJ01KC9959,GJ01KC9959,"[105, 149, 177, 165]","[97, 143, 185, 169]",0.503497,0.854037,0.956408,1,1,1,0.0
data_prepared/indian_lp\GJ17.xml,data_prepared/indian_lp\GJ17.jpg,GJ06DQ3712,GJ06DQ3712,"[101, 146, 182, 164]","[92, 140, 189, 167]",0.556701,0.859454,0.959851,1,1,1,0.0
data_prepared/indian_lp\GJ18.xml,data_prepared/indian_lp\GJ18.jpg,GJ01RN4259,GJ01RN4259,"[107, 150, 176, 165]","[99, 146, 182, 168]",0.566813,0.8534,0.969652,1,1,1,0.0
data_prepared/indian_lp\GJ2.xml,data_prepared/indian_lp\GJ2.jpg,GJ15CB3980,GJ15CB3980,"[89, 185, 176, 210]","[79, 179, 185, 217]",0.53997,0.81869,0.952565,1,1,1,0.0
data_prepared/indian_lp\GJ20.xml,data_prepared/indian_lp\GJ20.jpg,GJ01RK2430,GJ01RK2430,"[122, 123, 182, 138]","[117, 118, 186, 140]",0.592885,0.829929,0.967302,1,1,1,0.0
data_prepared/indian_lp\GJ21.xml,data_prepared/indian_lp\GJ21.jpg,GJ12CG2526,GJ12CG2526,"[94, 193, 176, 212]","[86, 188, 183, 214]",0.617764,0.832446,0.956553,1,1,1,0.0
data_prepared/indian_lp\GJ22.xml,data_prepared/indian_lp\GJ22.jpg,GJ18BD5216,,"[113, 116, 177, 130]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\GJ22.xml,data_prepared/indian_lp\GJ22.jpg,,GJ18BD5216,,"[106, 111, 184, 134]",0.0,0.847623,0.95498,0,0,0,
data_prepared/indian_lp\GJ23.xml,data_prepared/indian_lp\GJ23.jpg,GJ01RS0198,GJ01RS0198,"[116, 117, 175, 130]","[110, 114, 180, 132]",0.60873,0.838471,0.960681,1,1,1,0.0
data_prepared/indian_lp\GJ24.xml,data_prepared/indian_lp\GJ24.jpg,GJ23CC8798,GJ23CC8798,"[102, 348, 172, 365]","[96, 340, 178, 368]",0.518293,0.797546,0.94956,1,1,1,0.0
data_prepared/indian_lp\GJ25.xml,data_prepared/indian_lp\GJ25.jpg,GJ01HM5887,GJ01HM5887,"[108, 135, 167, 151]","[100, 131, 173, 153]",0.587796,0.850599,0.970781,1,1,1,0.0
data_prepared/indian_lp\GJ26.xml,data_prepared/indian_lp\GJ26.jpg,GJ09AG8384,GJ09AG8384,"[84, 263, 179, 283]","[73, 256, 190, 288]",0.507479,0.831688,0.954518,1,1,1,0.0
data_prepared/indian_lp\GJ27.xml,data_prepared/indian_lp\GJ27.jpg,GJ18BK6705,,"[107, 144, 160, 157]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\GJ27.xml,data_prepared/indian_lp\GJ27.jpg,,GJ18BK6705,,"[101, 139, 165, 161]",0.0,0.825084,0.962139,0,0,0,
data_prepared/indian_lp\GJ28.xml,data_prepared/indian_lp\GJ28.jpg,GJ05JB6589,GJ05JB6589,"[121, 136, 183, 163]","[112, 132, 191, 167]",0.605425,0.828228,0.945411,1,1,1,0.0
data_prepared/indian_lp\GJ29.xml,data_prepared/indian_lp\GJ29.jpg,GJ01RM3413,GJ01RM3413,"[105, 140, 165, 153]","[99, 135, 172, 156]",0.508806,0.84491,0.944175,1,1,1,0.0
data_prepared/indian_lp\GJ4.xml,data_prepared/indian_lp\GJ4.jpg,GJ06JE4788,GJ06JE4788,"[103, 251, 178, 271]","[94, 248, 186, 274]",0.62709,0.82776,0.94312,1,1,1,0.0
data_prepared/indian_lp\GJ5.xml,data_prepared/indian_lp\GJ5.jpg,GJ1SCG7928,GJ1SCG7928,"[92, 267, 174, 285]","[84, 261, 182, 289]",0.537901,0.803729,0.894973,1,1,1,0.0
data_prepared/indian_lp\GJ6.xml,data_prepared/indian_lp\GJ6.jpg,GJ06FK2977,GJ06FK2977,"[95, 150, 177, 168]","[85, 144, 187, 171]",0.535948,0.855509,0.968566,1,1,1,0.0
data_prepared/indian_lp\GJ7.xml,data_prepared/indian_lp\GJ7.jpg,GJ34B9811,GJ34B9811,"[110, 134, 187, 151]","[102, 130, 196, 155]",0.557021,0.85483,0.948605,1,1,1,0.0
data_prepared/indian_lp\GJ8.xml,data_prepared/indian_lp\GJ8.jpg,GJ16CH9827,GJ16CH9827,"[98, 148, 172, 164]","[90, 143, 180, 169]",0.505983,0.853198,0.970974,1,1,1,0.0
data_prepared/indian_lp\GJ9.xml,data_prepared/indian_lp\GJ9.jpg,GJ05RE8119,,"[90, 189, 173, 206]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\GJ9.xml,data_prepared/indian_lp\GJ9.jpg,,GJ05RE8119,,"[82, 182, 181, 213]",0.0,0.83778,0.95697,0,0,0,
data_prepared/indian_lp\HP1.xml,data_prepared/indian_lp\HP1.jpg,HP12H1324,,"[121, 230, 178, 242]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\HP1.xml,data_prepared/indian_lp\HP1.jpg,,HP12H1324,,"[116, 224, 183, 246]",0.0,0.805837,0.959832,0,0,0,
data_prepared/indian_lp\HP10.xml,data_prepared/indian_lp\HP10.jpg,HP52B5958,,"[102, 352, 165, 368]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\HP10.xml,data_prepared/indian_lp\HP10.jpg,,HP52B5958,,"[96, 343, 171, 371]",0.0,0.791987,0.955281,0,0,0,
data_prepared/indian_lp\HP11.xml,data_prepared/indian_lp\HP11.jpg,HP12H7917,HP12H7917,"[102, 130, 173, 144]","[96, 125, 179, 148]",0.520691,0.844333,0.946794,1,1,1,0.0
data_prepared/indian_lp\HP12.xml,data_prepared/indian_lp\HP12.jpg,HP36E3330,HP36E3330,"[77, 250, 145, 291]","[69, 242, 151, 298]",0.607143,0.816997,0.965236,1,1,1,0.0
data_prepared/indian_lp\HP13.xml,data_prepared/indian_lp\HP13.jpg,HP34C8986,HP34C8986,"[54, 354, 185, 385]","[39, 344, 199, 393]",0.517985,0.82362,0.963583,1,1,1,0.0
data_prepared/indian_lp\HP14.xml,data_prepared/indian_lp\HP14.jpg,HP3SG1539,,"[98, 256, 199, 271]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\HP14.xml,data_prepared/indian_lp\HP14.jpg,,HP3SG1539,,"[89, 249, 209, 276]",0.0,0.805121,0.93338,0,0,0,
data_prepared/indian_lp\HP15.xml,data_prepared/indian_lp\HP15.jpg,HP22E8000,,"[111, 156, 170, 169]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\HP15.xml,data_prepared/indian_lp\HP15.jpg,,HP22E8000,,"[104, 150, 174, 172]",0.0,0.822838,0.948001,0,0,0,
data_prepared/indian_lp\HP16.xml,data_prepared/indian_lp\HP16.jpg,HP302165,HP302165,"[81, 124, 131, 137]","[77, 122, 135, 138]",0.700431,0.811235,0.938649,1,1,1,0.0
data_prepared/indian_lp\HP17.xml,data_prepared/indian_lp\HP17.jpg,HP20E3953,HP20E3953,"[79, 245, 176, 265]","[69, 239, 187, 270]",0.530344,0.82635,0.958966,1,1,1,0.0
data_prepared/indian_lp\HP18.xml,data_prepared/indian_lp\HP18.jpg,HP24C8D32,HP24C8D32,"[140, 283, 183, 293]","[137, 279, 187, 296]",0.505882,0.763683,0.940087,1,1,1,0.0
data_prepared/indian_lp\HP19.xml,data_prepared/indian_lp\HP19.jpg,HP54C6564,HP54C6564,"[105, 183, 167, 197]","[98, 178, 173, 201]",0.503188,0.797229,0.958675,1,1,1,0.0
data_prepared/indian_lp\HP2.xml,data_prepared/indian_lp\HP2.jpg,HP16A2014,HP16A2014,"[113, 295, 231, 317]","[112, 289, 243, 322]",0.600509,0.754306,0.964756,1,1,1,0.0
data_prepared/indian_lp\HP20.xml,data_prepared/indian_lp\HP20.jpg,HP2020TR6255G,HP20T00366,"[44, 158, 98, 175]","[38, 154, 104, 178]",0.579545,0.782398,0.691057,1,0,0,0.538462
data_prepared/indian_lp\HP21.xml,data_prepared/indian_lp\HP21.jpg,HP40B8992,HP40B8992,"[76, 290, 169, 327]","[66, 283, 179, 337]",0.563913,0.80225,0.962889,1,1,1,0.0
data_prepared/indian_lp\HP22.xml,data_prepared/indian_lp\HP22.jpg,HP64B3380,,"[85, 198, 157, 215]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\HP22.xml,data_prepared/indian_lp\HP22.jpg,,HP64B3380,,"[77, 193, 165, 221]",0.0,0.82385,0.956755,0,0,0,
data_prepared/indian_lp\HP3.xml,data_prepared/indian_lp\HP3.jpg,HP666807,HP666807,"[80, 278, 167, 303]","[70, 274, 175, 307]",0.627706,0.833256,0.886975,1,1,1,0.0
data_prepared/indian_lp\HP4.xml,data_prepared/indian_lp\HP4.jpg,HP48B2252,HP48B2252,"[60, 227, 132, 246]","[53, 225, 136, 248]",0.716606,0.773407,0.87072,1,1,1,0.0
data_prepared/indian_lp\HP5.xml,data_prepared/indian_lp\HP5.jpg,HP01N0304,,"[89, 187, 175, 205]",,0.0,0.0,0.0,0,0,0,1.0
data_prepared/indian_lp\HP5.xml,data_prepared/indian_lp\HP5.jpg,,HP01N0304,,"[75, 180, 182, 211]",0.0,0.819851,0.949527,0,0,0,
data_prepared/indian_lp\HP6.xml,data_prepared/indian_lp\HP6.jpg,HP01A7630,HP01A7630,"[30, 97, 74, 111]","[26, 93, 79, 115]",0.528302,0.813933,0.947207,1,1,1,0.0
